clip_file,track_id,jersey_number,player_name,team_name,inferred_position,alignment,depth_from_los,in_box,on_line,first_step_sec,first_step_grade,penetration_depth,lateral_movement,defensive_grade
End Zone - Clip 038.mp4,13361,,,DEFENSE,LB,WILL (weak),0.102,True,False,0.033,Elite,,,Elite
End Zone - Clip 038.mp4,13566,,,DEFENSE,S,Deep half,0.433,True,False,0.033,Elite,,0.267,Elite
End Zone - Clip 039.mp4,13789,,,DEFENSE,EDGE,OLB (up),0.034,True,False,0.133,Elite,,,Elite
End Zone - Clip 039.mp4,13732,,,DEFENSE,EDGE,OLB (up),0.032,True,False,0.133,Elite,,,Elite
End Zone - Clip 039.mp4,13801,,,DEFENSE,EDGE,DE (down),0.026,False,True,0.133,Elite,,,Elite
End Zone - Clip 039.mp4,13737,,,DEFENSE,DL,5-tech,0.001,True,True,0.133,Elite,,,Elite
End Zone - Clip 039.mp4,13825,,,DEFENSE,CB,Deep,0.244,False,False,0.133,Elite,,0.010,Elite
End Zone - Clip 039.mp4,13826,,,DEFENSE,LB,SAM (strong),0.052,True,False,,,,,Average
End Zone - Clip 039.mp4,13831,,,DEFENSE,LB,MIKE (middle),0.035,True,False,,,,,Average
End Zone - Clip 039.mp4,13850,,,DEFENSE,EDGE,DE (down),0.025,False,True,0.100,Elite,,,Elite
End Zone - Clip 040.mp4,13889,,,DEFENSE,DL,0-tech (Nose),0.000,True,True,0.133,Elite,,,Elite
End Zone - Clip 040.mp4,13838,,,DEFENSE,LB,WILL (weak),0.067,True,False,,,,,Average
End Zone - Clip 040.mp4,13737,,,DEFENSE,EDGE,DE (down),0.006,True,True,0.067,Elite,,,Elite
End Zone - Clip 040.mp4,13918,,,DEFENSE,CB,Press,0.055,False,False,0.067,Elite,,0.226,Elite
End Zone - Clip 040.mp4,13934,,,DEFENSE,SLOT,Nickel/Slot,0.084,False,False,0.100,Elite,,0.052,Elite
End Zone - Clip 040.mp4,13942,,,DEFENSE,EDGE,DE (down),0.018,False,True,0.100,Elite,,,Elite
End Zone - Clip 040.mp4,13956,,,DEFENSE,DL,1-tech,0.001,True,True,0.033,Elite,,,Elite
End Zone - Clip 040.mp4,13975,,,DEFENSE,EDGE,DE (down),0.008,False,True,0.901,Developmental,,,Below Average
End Zone - Clip 040.mp4,13996,,,DEFENSE,CB,Deep,0.163,False,False,,,,,Average
End Zone - Clip 041.mp4,14139,,,DEFENSE,LB,MIKE (middle),0.067,True,False,0.033,Elite,,,Elite
End Zone - Clip 042.mp4,14421,,,DEFENSE,LB,WILL (weak),0.052,True,False,0.133,Elite,,,Elite
End Zone - Clip 042.mp4,14422,,,DEFENSE,LB,SAM (strong),0.036,True,False,0.200,Elite,,,Elite
End Zone - Clip 042.mp4,14423,,,DEFENSE,LB,SAM (strong),0.081,True,False,0.234,Elite,,,Elite
End Zone - Clip 042.mp4,14509,,,DEFENSE,LB,MIKE (middle),0.036,True,False,0.200,Elite,,,Elite
End Zone - Clip 042.mp4,14518,,,DEFENSE,EDGE,OLB (up),0.037,False,False,0.067,Elite,,,Elite
End Zone - Clip 042.mp4,14533,,,DEFENSE,EDGE,OLB (up),0.041,False,False,0.234,Above Average,,,Above Average
End Zone - Clip 042.mp4,14539,,,DEFENSE,LB,WILL (weak),0.037,True,False,0.067,Elite,,,Elite
End Zone - Clip 042.mp4,14540,,,DEFENSE,LB,MIKE (middle),0.031,True,False,0.667,Developmental,,,Below Average
End Zone - Clip 042.mp4,14543,,,DEFENSE,EDGE,OLB (up),0.031,True,False,0.167,Elite,,,Elite
End Zone - Clip 043.mp4,14521,,,DEFENSE,DL,3-tech,0.000,True,True,0.234,Above Average,,,Above Average
End Zone - Clip 043.mp4,14421,,,DEFENSE,EDGE,DE (down),0.007,True,True,0.667,Developmental,,,Below Average
End Zone - Clip 043.mp4,14569,,,DEFENSE,DL,5-tech,0.005,True,True,0.667,Developmental,,,Below Average
End Zone - Clip 043.mp4,14645,,,DEFENSE,EDGE,DE (down),0.012,True,True,0.667,Developmental,0.008,,Below Average
End Zone - Clip 043.mp4,14648,,,DEFENSE,DL,0-tech (Nose),0.011,True,True,0.434,Below Average,,,Below Average
End Zone - Clip 043.mp4,14707,,,DEFENSE,DL,5-tech,0.001,True,True,0.067,Elite,0.006,,Elite
End Zone - Clip 043.mp4,14709,,,DEFENSE,DL,3-tech,0.008,True,True,0.667,Developmental,,,Below Average
End Zone - Clip 043.mp4,14737,,,DEFENSE,EDGE,DE (down),0.008,True,True,0.667,Developmental,,,Below Average
End Zone - Clip 043.mp4,14758,,,DEFENSE,DL,3-tech,0.017,True,True,0.367,Average,,,Average
End Zone - Clip 044.mp4,15148,,,DEFENSE,EDGE,DE (down),0.028,False,True,0.100,Elite,,,Elite
End Zone - Clip 044.mp4,15367,,,DEFENSE,DL,1-tech,0.052,True,False,0.033,Elite,,,Elite
End Zone - Clip 044.mp4,15469,,,DEFENSE,EDGE,DE (down),0.060,False,False,0.100,Elite,0.097,,Elite
End Zone - Clip 044.mp4,15471,,,DEFENSE,EDGE,DE (down),0.064,False,False,0.067,Elite,,,Elite
End Zone - Clip 044.mp4,15477,,,DEFENSE,EDGE,DE (down),0.043,False,False,0.033,Elite,,,Elite
End Zone - Clip 044.mp4,15486,,,DEFENSE,CB,Off (5-7 yards),0.145,False,False,0.167,Elite,,0.276,Elite
End Zone - Clip 044.mp4,15513,,,DEFENSE,EDGE,DE (down),0.068,True,False,0.033,Elite,,,Elite
End Zone - Clip 044.mp4,15523,,,DEFENSE,EDGE,DE (down),0.025,False,True,0.133,Elite,0.068,,Elite
End Zone - Clip 045.mp4,15856,,,DEFENSE,CB,Deep,0.249,False,False,0.033,Elite,,0.008,Elite
End Zone - Clip 045.mp4,15863,,,DEFENSE,S,Strong Safety,0.203,True,False,0.067,Elite,,0.062,Elite
End Zone - Clip 045.mp4,15927,,,DEFENSE,S,Strong Safety,0.208,True,False,0.033,Elite,,0.036,Elite
End Zone - Clip 045.mp4,15977,,,DEFENSE,S,Deep half,0.234,True,False,0.033,Elite,,0.125,Elite
End Zone - Clip 046.mp4,16080,,,DEFENSE,DL,5-tech,0.023,True,True,0.234,Above Average,0.002,,Above Average
End Zone - Clip 046.mp4,16129,,,DEFENSE,DL,0-tech (Nose),0.024,True,True,,,,,Average
End Zone - Clip 046.mp4,16128,,,DEFENSE,DL,3-tech,0.026,True,True,0.267,Above Average,,,Above Average
End Zone - Clip 046.mp4,16138,,,DEFENSE,DL,1-tech,0.018,True,True,0.234,Above Average,,,Above Average
End Zone - Clip 046.mp4,16152,,,DEFENSE,EDGE,DE (down),0.030,False,True,0.234,Above Average,,,Above Average
End Zone - Clip 046.mp4,16161,,,DEFENSE,EDGE,DE (down),0.028,False,True,0.434,Below Average,,,Below Average
End Zone - Clip 046.mp4,16162,,,DEFENSE,EDGE,DE (down),0.027,False,True,0.200,Above Average,,,Above Average
End Zone - Clip 046.mp4,16188,,,DEFENSE,DL,5-tech,0.020,True,True,0.334,Average,,,Average
End Zone - Clip 047.mp4,16337,,,DEFENSE,S,Strong Safety,0.249,True,False,0.033,Elite,,0.320,Elite
End Zone - Clip 047.mp4,16339,,,DEFENSE,EDGE,DE (down),0.020,False,True,0.033,Elite,,,Elite
End Zone - Clip 047.mp4,16341,,,DEFENSE,LB,MIKE (middle),0.039,True,False,0.200,Elite,,,Elite
End Zone - Clip 047.mp4,16376,,,DEFENSE,DL,3-tech,0.001,True,True,0.100,Elite,0.012,,Elite
End Zone - Clip 047.mp4,16399,,,DEFENSE,CB,Off (5-7 yards),0.095,False,False,0.067,Elite,,0.199,Elite
End Zone - Clip 047.mp4,16403,,,DEFENSE,EDGE,DE (down),0.027,False,True,0.067,Elite,,,Elite
End Zone - Clip 047.mp4,16404,,,DEFENSE,EDGE,DE (down),0.022,True,True,0.067,Elite,0.021,,Elite
End Zone - Clip 047.mp4,16412,,,DEFENSE,EDGE,DE (down),0.019,False,True,0.067,Elite,,,Elite
End Zone - Clip 047.mp4,16429,,,DEFENSE,DL,5-tech,0.004,True,True,0.567,Developmental,,,Below Average
End Zone - Clip 047.mp4,16446,,,DEFENSE,EDGE,DE (down),0.028,True,True,0.100,Elite,,,Elite
End Zone - Clip 048.mp4,16477,,,DEFENSE,LB,SAM (strong),0.066,True,False,0.300,Above Average,,,Above Average
End Zone - Clip 048.mp4,16578,,,DEFENSE,CB,Deep,0.239,False,False,0.467,Average,,0.024,Average
End Zone - Clip 048.mp4,16585,,,DEFENSE,DL,5-tech,0.014,True,True,0.133,Elite,0.016,,Elite
End Zone - Clip 048.mp4,16588,,,DEFENSE,LB,SAM (strong),0.038,True,False,0.100,Elite,,,Elite
End Zone - Clip 048.mp4,16607,,,DEFENSE,EDGE,DE (down),0.008,True,True,0.100,Elite,0.001,,Elite
End Zone - Clip 048.mp4,16617,,,DEFENSE,EDGE,DE (down),0.003,True,True,0.234,Above Average,0.003,,Above Average
End Zone - Clip 048.mp4,16622,,,DEFENSE,LB,WILL (weak),0.115,True,False,0.200,Elite,,,Elite
End Zone - Clip 048.mp4,16648,,,DEFENSE,DL,3-tech,0.007,True,True,0.033,Elite,0.004,,Elite
End Zone - Clip 048.mp4,16649,,,DEFENSE,DL,0-tech (Nose),0.011,True,True,0.133,Elite,0.030,,Elite
End Zone - Clip 048.mp4,16652,,,DEFENSE,EDGE,OLB (up),0.032,False,False,0.367,Average,0.008,,Average
End Zone - Clip 049.mp4,17003,,,DEFENSE,DL,3-tech,0.013,True,True,0.033,Elite,,,Elite
End Zone - Clip 049.mp4,17073,,,DEFENSE,S,Strong Safety,0.390,True,False,0.067,Elite,,0.223,Elite
End Zone - Clip 049.mp4,17254,,,DEFENSE,EDGE,DE (down),0.014,False,True,0.200,Above Average,,,Above Average
End Zone - Clip 049.mp4,17259,,,DEFENSE,DL,0-tech (Nose),0.104,True,False,0.033,Elite,,,Elite
End Zone - Clip 049.mp4,17260,,,DEFENSE,S,Free Safety (centerfield),0.418,True,False,,,,0.006,Average
End Zone - Clip 049.mp4,17265,,,DEFENSE,DL,0-tech (Nose),0.103,True,False,,,,,Average
End Zone - Clip 049.mp4,17266,,,DEFENSE,EDGE,OLB (up),0.047,False,False,0.067,Elite,,,Elite
End Zone - Clip 050.mp4,17346,,,DEFENSE,CB,Off (5-7 yards),0.103,False,False,0.067,Elite,,0.119,Elite
End Zone - Clip 050.mp4,17355,,,DEFENSE,S,Strong Safety,0.401,True,False,0.033,Elite,,0.510,Elite
End Zone - Clip 050.mp4,17372,,,DEFENSE,LB,SAM (strong),0.115,True,False,0.033,Elite,,,Elite
End Zone - Clip 050.mp4,17428,,,DEFENSE,CB,Off (5-7 yards),0.094,False,False,0.133,Elite,,0.020,Elite
End Zone - Clip 051.mp4,17637,,,DEFENSE,EDGE,OLB (up),0.047,True,False,0.100,Elite,,,Elite
End Zone - Clip 051.mp4,17650,,,DEFENSE,LB,WILL (weak),0.059,True,False,0.033,Elite,,,Elite
End Zone - Clip 051.mp4,17673,,,DEFENSE,LB,MIKE (middle),0.072,True,False,0.133,Elite,,,Elite
End Zone - Clip 051.mp4,17680,,,DEFENSE,EDGE,DE (down),0.018,True,True,0.033,Elite,,,Elite
End Zone - Clip 051.mp4,17698,,,DEFENSE,UNKNOWN,,0.192,True,False,0.067,Elite,,,Elite
End Zone - Clip 051.mp4,17715,,,DEFENSE,S,Deep half,0.204,False,False,0.033,Elite,,0.072,Elite
End Zone - Clip 051.mp4,17821,,,DEFENSE,EDGE,DE (down),0.030,False,True,0.133,Elite,,,Elite
End Zone - Clip 052.mp4,17650,,,DEFENSE,S,Strong Safety,0.240,True,False,0.267,Above Average,,0.013,Above Average
End Zone - Clip 052.mp4,17637,,,DEFENSE,DL,5-tech,0.002,True,True,0.200,Above Average,0.018,,Above Average
End Zone - Clip 052.mp4,17895,,,DEFENSE,EDGE,OLB (up),0.033,False,False,0.133,Elite,,,Elite
End Zone - Clip 052.mp4,17673,,,DEFENSE,LB,SAM (strong),0.128,True,False,0.133,Elite,,,Elite
End Zone - Clip 052.mp4,17897,,,DEFENSE,DL,3-tech,0.021,True,True,0.033,Elite,,,Elite
End Zone - Clip 052.mp4,17898,,,DEFENSE,EDGE,DE (down),0.003,True,True,0.167,Elite,0.013,,Elite
End Zone - Clip 052.mp4,17952,,,DEFENSE,DL,5-tech,0.009,True,True,0.167,Elite,0.003,,Elite
End Zone - Clip 052.mp4,17959,,,DEFENSE,DL,1-tech,0.002,True,True,0.100,Elite,0.106,,Elite
End Zone - Clip 052.mp4,17966,,,DEFENSE,DL,0-tech (Nose),0.007,True,True,0.100,Elite,,,Elite
End Zone - Clip 053.mp4,18351,,,DEFENSE,S,Strong Safety,0.277,True,False,0.133,Elite,,0.132,Elite
End Zone - Clip 053.mp4,18354,,,DEFENSE,UNKNOWN,,0.171,True,False,0.934,Developmental,,,Below Average
End Zone - Clip 053.mp4,18374,,,DEFENSE,DL,3-tech,0.022,True,True,0.167,Elite,0.002,,Elite
End Zone - Clip 053.mp4,18401,,,DEFENSE,EDGE,DE (down),0.032,True,False,0.033,Elite,,,Elite
End Zone - Clip 053.mp4,18421,,,DEFENSE,DL,5-tech,0.028,True,True,0.067,Elite,,,Elite
End Zone - Clip 053.mp4,18428,,,DEFENSE,DL,3-tech,0.042,True,False,0.267,Above Average,0.087,,Above Average
End Zone - Clip 054.mp4,18565,,,DEFENSE,CB,Deep,0.255,False,False,0.033,Elite,,0.014,Elite
End Zone - Clip 054.mp4,18567,,,DEFENSE,UNKNOWN,,0.198,False,False,0.067,Elite,,,Elite
End Zone - Clip 054.mp4,18568,,,DEFENSE,DL,3-tech,0.069,True,False,0.067,Elite,0.061,,Elite
End Zone - Clip 054.mp4,18570,,,DEFENSE,EDGE,DE (down),0.068,False,False,0.033,Elite,,,Elite
End Zone - Clip 054.mp4,18572,,,DEFENSE,EDGE,DE (down),0.062,False,False,0.033,Elite,,,Elite
End Zone - Clip 054.mp4,18495,,,DEFENSE,DL,3-tech,0.079,True,False,0.067,Elite,0.111,,Elite
End Zone - Clip 054.mp4,18394,,,DEFENSE,EDGE,DE (down),0.052,True,False,0.067,Elite,0.095,,Elite
End Zone - Clip 054.mp4,18629,,,DEFENSE,UNKNOWN,,0.157,True,False,0.067,Elite,,,Elite
End Zone - Clip 055.mp4,18641,,,DEFENSE,DL,0-tech (Nose),0.010,True,True,0.067,Elite,,,Elite
End Zone - Clip 055.mp4,18679,,,DEFENSE,EDGE,OLB (up),0.031,True,False,0.067,Elite,0.022,,Elite
End Zone - Clip 055.mp4,18681,,,DEFENSE,EDGE,DE (down),0.005,False,True,0.033,Elite,0.052,,Elite
End Zone - Clip 055.mp4,18682,,,DEFENSE,UNKNOWN,,0.182,True,False,0.367,Average,,,Average
End Zone - Clip 055.mp4,18685,,,DEFENSE,DL,1-tech,0.047,True,False,0.100,Elite,,,Elite
End Zone - Clip 055.mp4,18688,,,DEFENSE,EDGE,DE (down),0.012,False,True,0.234,Above Average,,,Above Average
End Zone - Clip 055.mp4,18696,,,DEFENSE,EDGE,DE (down),0.015,True,True,0.100,Elite,0.068,,Elite
End Zone - Clip 055.mp4,18706,,,DEFENSE,CB,Deep,0.215,False,False,0.500,Below Average,,0.075,Below Average
End Zone - Clip 055.mp4,18715,,,DEFENSE,DL,0-tech (Nose),0.024,True,True,0.067,Elite,,,Elite
End Zone - Clip 055.mp4,18716,,,DEFENSE,EDGE,DE (down),0.046,False,False,0.300,Average,0.058,,Average
End Zone - Clip 057.mp4,18870,,,DEFENSE,SLOT,Nickel/Slot,0.097,False,False,0.334,Above Average,,0.021,Above Average
End Zone - Clip 057.mp4,18858,,,DEFENSE,SLOT,Nickel/Slot,0.106,False,False,0.167,Elite,,0.074,Elite
End Zone - Clip 057.mp4,18935,,,DEFENSE,LB,WILL (weak),0.044,True,False,0.033,Elite,,,Elite
End Zone - Clip 058.mp4,19134,,,DEFENSE,LB,SAM (strong),0.055,True,False,0.200,Elite,,,Elite
End Zone - Clip 058.mp4,19135,,,DEFENSE,EDGE,DE (down),0.030,True,True,0.100,Elite,0.040,,Elite
End Zone - Clip 058.mp4,19137,,,DEFENSE,DL,5-tech,0.051,True,False,0.067,Elite,0.056,,Elite
End Zone - Clip 058.mp4,19139,,,DEFENSE,EDGE,DE (down),0.054,False,False,0.067,Elite,0.032,,Elite
End Zone - Clip 058.mp4,19140,,,DEFENSE,EDGE,DE (down),0.034,False,False,0.067,Elite,0.038,,Elite
End Zone - Clip 058.mp4,19150,,,DEFENSE,DL,0-tech (Nose),0.049,True,False,0.100,Elite,0.060,,Elite
End Zone - Clip 058.mp4,19151,,,DEFENSE,DL,0-tech (Nose),0.002,True,True,0.067,Elite,0.001,,Elite
End Zone - Clip 058.mp4,19156,,,DEFENSE,DL,5-tech,0.066,True,False,0.067,Elite,,,Elite
End Zone - Clip 058.mp4,19162,,,DEFENSE,DL,0-tech (Nose),0.052,True,False,0.067,Elite,0.032,,Elite
End Zone - Clip 059.mp4,19134,,,DEFENSE,EDGE,OLB (up),0.036,True,False,0.067,Elite,,,Elite
End Zone - Clip 059.mp4,19236,,,DEFENSE,EDGE,DE (down),0.021,False,True,0.067,Elite,,,Elite
End Zone - Clip 059.mp4,19233,,,DEFENSE,EDGE,DE (down),0.019,True,True,0.033,Elite,0.011,,Elite
End Zone - Clip 059.mp4,19254,,,DEFENSE,LB,WILL (weak),0.086,True,False,0.067,Elite,,,Elite
End Zone - Clip 059.mp4,19269,,,DEFENSE,LB,MIKE (middle),0.051,True,False,,,,,Average
End Zone - Clip 060.mp4,19499,,,DEFENSE,CB,Press,0.074,False,False,0.133,Elite,,0.060,Elite
End Zone - Clip 060.mp4,19549,,,DEFENSE,S,Deep half,0.288,True,False,0.234,Elite,,0.036,Elite
End Zone - Clip 060.mp4,19553,,,DEFENSE,EDGE,DE (down),0.039,True,False,0.200,Above Average,0.055,,Above Average
End Zone - Clip 060.mp4,19554,,,DEFENSE,EDGE,DE (down),0.057,False,False,0.033,Elite,0.090,,Elite
End Zone - Clip 060.mp4,19583,,,DEFENSE,EDGE,DE (down),0.016,True,True,,,,,Average
End Zone - Clip 060.mp4,19582,,,DEFENSE,DL,1-tech,0.038,True,False,0.033,Elite,0.072,,Elite
End Zone - Clip 061.mp4,19637,,,DEFENSE,EDGE,DE (down),0.009,True,True,1.134,Developmental,,,Below Average
End Zone - Clip 061.mp4,19461,,,DEFENSE,EDGE,DE (down),0.000,True,True,0.467,Below Average,0.023,,Below Average
End Zone - Clip 061.mp4,19669,,,DEFENSE,LB,MIKE (middle),0.044,True,False,0.634,Below Average,,,Below Average
End Zone - Clip 061.mp4,19672,,,DEFENSE,DL,3-tech,0.001,True,True,,,0.002,,Average
End Zone - Clip 062.mp4,19672,,,DEFENSE,EDGE,DE (down),0.081,False,False,0.067,Elite,0.095,,Elite
End Zone - Clip 062.mp4,19549,,,DEFENSE,EDGE,OLB (up),0.047,True,False,0.100,Elite,,,Elite
End Zone - Clip 062.mp4,19734,,,DEFENSE,DL,0-tech (Nose),0.088,True,False,0.033,Elite,,,Elite
End Zone - Clip 062.mp4,19744,,,DEFENSE,EDGE,DE (down),0.046,False,False,0.067,Elite,0.025,,Elite
End Zone - Clip 063.mp4,19972,,,DEFENSE,S,Strong Safety,0.355,True,False,0.133,Elite,,0.073,Elite
End Zone - Clip 063.mp4,19996,,,DEFENSE,DL,1-tech,0.002,True,True,0.133,Elite,,,Elite
End Zone - Clip 063.mp4,20046,,,DEFENSE,UNKNOWN,,0.195,True,False,0.167,Elite,,,Elite
End Zone - Clip 063.mp4,20068,,,DEFENSE,CB,Off (5-7 yards),0.095,False,False,0.167,Elite,,0.025,Elite
End Zone - Clip 063.mp4,20075,,,DEFENSE,UNKNOWN,,0.176,True,False,0.133,Elite,,,Elite
End Zone - Clip 064.mp4,20097,,,DEFENSE,LB,SAM (strong),0.070,True,False,0.100,Elite,,,Elite
End Zone - Clip 064.mp4,20155,,,DEFENSE,S,Free Safety (centerfield),0.308,True,False,0.133,Elite,,0.019,Elite
End Zone - Clip 064.mp4,20157,,,DEFENSE,LB,MIKE (middle),0.066,True,False,0.133,Elite,,,Elite
End Zone - Clip 064.mp4,20156,,,DEFENSE,EDGE,DE (down),0.010,True,True,0.100,Elite,0.012,,Elite
End Zone - Clip 064.mp4,20213,,,DEFENSE,LB,WILL (weak),0.069,True,False,0.100,Elite,,,Elite
End Zone - Clip 065.mp4,20287,,,DEFENSE,DL,5-tech,0.089,True,False,0.234,Above Average,,,Above Average
End Zone - Clip 065.mp4,20319,,,DEFENSE,EDGE,DE (down),0.047,True,False,0.133,Elite,0.056,,Elite
End Zone - Clip 065.mp4,20326,,,DEFENSE,EDGE,DE (down),0.076,True,False,0.100,Elite,0.100,,Elite
End Zone - Clip 065.mp4,20335,,,DEFENSE,S,Strong Safety,0.370,True,False,0.133,Elite,,0.010,Elite
End Zone - Clip 065.mp4,20348,,,DEFENSE,CB,Off (5-7 yards),0.115,False,False,0.133,Elite,,0.017,Elite
End Zone - Clip 065.mp4,20360,,,DEFENSE,S,Free Safety (centerfield),0.326,True,False,0.067,Elite,,0.021,Elite
End Zone - Clip 065.mp4,20374,,,DEFENSE,LB,SAM (strong),0.104,True,False,0.067,Elite,,,Elite
End Zone - Clip 065.mp4,20388,,,DEFENSE,S,Free Safety (centerfield),0.341,True,False,0.167,Elite,,0.022,Elite
End Zone - Clip 065.mp4,20390,,,DEFENSE,LB,MIKE (middle),0.039,True,False,0.467,Average,,,Average
End Zone - Clip 065.mp4,20401,,,DEFENSE,LB,WILL (weak),0.085,True,False,0.133,Elite,,,Elite
End Zone - Clip 065.mp4,20411,,,DEFENSE,DL,3-tech,0.070,True,False,0.133,Elite,,,Elite
End Zone - Clip 065.mp4,20419,,,DEFENSE,DL,3-tech,0.066,True,False,0.067,Elite,0.037,,Elite
End Zone - Clip 065.mp4,20426,,,DEFENSE,S,Strong Safety,0.227,True,False,0.067,Elite,,0.012,Elite
End Zone - Clip 066.mp4,20388,,,DEFENSE,LB,SAM (strong),0.086,True,False,0.434,Average,,,Average
End Zone - Clip 066.mp4,20512,,,DEFENSE,CB,Press,0.064,False,False,0.167,Elite,,0.031,Elite
End Zone - Clip 066.mp4,20526,,,DEFENSE,DL,0-tech (Nose),0.021,True,True,0.033,Elite,,,Elite
End Zone - Clip 066.mp4,20546,,,DEFENSE,DL,5-tech,0.011,True,True,0.100,Elite,,,Elite
End Zone - Clip 067.mp4,20658,,,DEFENSE,EDGE,DE (down),0.019,False,True,0.334,Average,,,Average
End Zone - Clip 067.mp4,20657,,,DEFENSE,EDGE,DE (down),0.048,False,False,0.067,Elite,,,Elite
End Zone - Clip 067.mp4,20665,,,DEFENSE,DL,0-tech (Nose),0.009,True,True,0.067,Elite,,,Elite
End Zone - Clip 067.mp4,20669,,,DEFENSE,UNKNOWN,,0.152,True,False,0.300,Above Average,,,Above Average
End Zone - Clip 067.mp4,20674,,,DEFENSE,DL,3-tech,0.017,True,True,0.033,Elite,,,Elite
End Zone - Clip 067.mp4,20706,,,DEFENSE,EDGE,DE (down),0.051,False,False,0.167,Elite,0.061,,Elite
End Zone - Clip 068.mp4,21021,,,DEFENSE,SLOT,Nickel/Slot,0.147,False,False,0.033,Elite,,0.028,Elite
End Zone - Clip 068.mp4,21164,,,DEFENSE,LB,WILL (weak),0.130,True,False,0.100,Elite,,,Elite
End Zone - Clip 068.mp4,21203,,,DEFENSE,S,Deep half,0.246,True,False,0.067,Elite,,0.114,Elite
End Zone - Clip 068.mp4,21224,,,DEFENSE,CB,Deep,0.153,False,False,0.100,Elite,,0.058,Elite
End Zone - Clip 068.mp4,21237,,,DEFENSE,CB,Off (5-7 yards),0.114,False,False,0.067,Elite,,0.179,Elite
End Zone - Clip 069.mp4,21305,,,DEFENSE,UNKNOWN,,0.175,False,False,0.300,Above Average,,,Above Average
End Zone - Clip 069.mp4,21306,,,DEFENSE,CB,Deep,0.166,False,False,0.167,Elite,,0.069,Elite
End Zone - Clip 069.mp4,21307,,,DEFENSE,LB,MIKE (middle),0.101,True,False,0.200,Elite,,,Elite
End Zone - Clip 069.mp4,21330,,,DEFENSE,LB,SAM (strong),0.114,True,False,0.100,Elite,,,Elite
End Zone - Clip 070.mp4,21636,,,DEFENSE,SLOT,Nickel/Slot,0.116,False,False,0.434,Average,,0.034,Average
End Zone - Clip 070.mp4,21682,,,DEFENSE,LB,WILL (weak),0.143,True,False,0.067,Elite,,,Elite
End Zone - Clip 070.mp4,21683,,,DEFENSE,EDGE,OLB (up),0.045,False,False,0.167,Elite,,,Elite
End Zone - Clip 070.mp4,21418,,,DEFENSE,DL,5-tech,0.019,True,True,0.934,Developmental,0.009,,Below Average
End Zone - Clip 070.mp4,21698,,,DEFENSE,LB,WILL (weak),0.052,True,False,0.367,Average,,,Average
End Zone - Clip 070.mp4,21703,,,DEFENSE,EDGE,OLB (up),0.033,True,False,0.100,Elite,0.023,,Elite
End Zone - Clip 071.mp4,21925,,,DEFENSE,S,Deep half,0.381,True,False,0.167,Elite,,0.009,Elite
End Zone - Clip 071.mp4,21926,,,DEFENSE,EDGE,OLB (up),0.042,True,False,0.200,Above Average,,,Above Average
End Zone - Clip 071.mp4,21947,,,DEFENSE,SLOT,Nickel/Slot,0.058,False,False,0.067,Elite,,0.012,Elite
End Zone - Clip 071.mp4,22066,,,DEFENSE,LB,WILL (weak),0.046,True,False,0.234,Elite,,,Elite
End Zone - Clip 072.mp4,22083,,,DEFENSE,LB,WILL (weak),0.087,True,False,0.067,Elite,,,Elite
End Zone - Clip 072.mp4,22094,,,DEFENSE,LB,SAM (strong),0.067,True,False,0.067,Elite,,,Elite
End Zone - Clip 072.mp4,22126,,,DEFENSE,S,Deep half,0.386,True,False,0.067,Elite,,0.026,Elite
End Zone - Clip 072.mp4,22127,,,DEFENSE,SLOT,Nickel/Slot,0.088,False,False,0.033,Elite,,0.146,Elite
End Zone - Clip 072.mp4,22131,,,DEFENSE,CB,Off (5-7 yards),0.090,False,False,0.067,Elite,,0.070,Elite
End Zone - Clip 073.mp4,22126,,,DEFENSE,S,Deep half,0.382,False,False,0.634,Below Average,,0.016,Below Average
End Zone - Clip 073.mp4,22175,,,DEFENSE,DL,0-tech (Nose),0.016,True,True,0.133,Elite,0.005,,Elite
End Zone - Clip 073.mp4,22226,,,DEFENSE,EDGE,OLB (up),0.044,False,False,0.133,Elite,,,Elite
End Zone - Clip 073.mp4,22137,,,DEFENSE,DL,5-tech,0.026,True,True,0.133,Elite,,,Elite
End Zone - Clip 073.mp4,22083,,,DEFENSE,LB,WILL (weak),0.064,True,False,0.133,Elite,,,Elite
End Zone - Clip 073.mp4,22274,,,DEFENSE,EDGE,DE (down),0.007,False,True,0.133,Elite,0.019,,Elite
End Zone - Clip 073.mp4,22276,,,DEFENSE,DL,0-tech (Nose),0.017,True,True,0.100,Elite,0.005,,Elite
End Zone - Clip 073.mp4,22294,,,DEFENSE,DL,5-tech,0.002,True,True,0.133,Elite,0.021,,Elite
End Zone - Clip 074.mp4,22734,,,DEFENSE,LB,MIKE (middle),0.038,True,False,0.033,Elite,,,Elite
End Zone - Clip 074.mp4,22766,,,DEFENSE,LB,WILL (weak),0.077,True,False,0.200,Elite,,,Elite
End Zone - Clip 074.mp4,22771,,,DEFENSE,EDGE,DE (down),0.010,True,True,,,,,Average
End Zone - Clip 075.mp4,22803,,,DEFENSE,EDGE,OLB (up),0.047,False,False,0.033,Elite,,,Elite
End Zone - Clip 075.mp4,22804,,,DEFENSE,EDGE,OLB (up),0.040,True,False,0.100,Elite,,,Elite
End Zone - Clip 075.mp4,22806,,,DEFENSE,LB,WILL (weak),0.079,True,False,0.300,Above Average,,,Above Average
