clip_file,track_id,jersey_number,player_name,team_name,inferred_position,alignment,depth_from_los,in_box,on_line,first_step_sec,first_step_grade,penetration_depth,lateral_movement,defensive_grade
End Zone - Clip 035.mp4,11191,,,DEFENSE,DL,3-tech,0.025,True,True,0.634,Developmental,0.009,,Below Average
End Zone - Clip 036.mp4,11206,,,DEFENSE,SLOT,Nickel/Slot,0.069,False,False,1.268,Developmental,,0.005,Below Average
End Zone - Clip 036.mp4,11191,,,DEFENSE,DL,3-tech,0.014,True,True,0.033,Elite,,,Elite
End Zone - Clip 036.mp4,11229,,,DEFENSE,DL,1-tech,0.017,True,True,0.367,Average,0.033,,Average
End Zone - Clip 036.mp4,11255,,,DEFENSE,DL,1-tech,0.052,True,False,0.033,Elite,,,Elite
End Zone - Clip 036.mp4,11280,,,DEFENSE,DL,5-tech,0.048,True,False,0.167,Elite,0.058,,Elite
End Zone - Clip 036.mp4,11317,52,,DEFENSE,EDGE,DE (down),0.066,True,False,0.834,Developmental,0.081,,Below Average
End Zone - Clip 036.mp4,11324,,,DEFENSE,EDGE,DE (down),0.076,False,False,0.334,Average,0.068,,Average
End Zone - Clip 036.mp4,11331,,,DEFENSE,EDGE,DE (down),0.061,False,False,0.133,Elite,,,Elite
End Zone - Clip 036.mp4,11357,,,DEFENSE,EDGE,DE (down),0.067,True,False,0.100,Elite,0.053,,Elite
End Zone - Clip 036.mp4,11359,,,DEFENSE,DL,0-tech (Nose),0.113,True,False,0.734,Developmental,0.120,,Below Average
End Zone - Clip 039.mp4,12189,,,DEFENSE,EDGE,DE (down),0.104,False,False,0.067,Elite,0.108,,Elite
End Zone - Clip 039.mp4,12292,,,DEFENSE,EDGE,DE (down),0.105,False,False,0.100,Elite,0.094,,Elite
End Zone - Clip 039.mp4,12313,,,DEFENSE,EDGE,DE (down),0.098,False,False,0.167,Elite,,,Elite
End Zone - Clip 039.mp4,12318,,,DEFENSE,DL,1-tech,0.094,True,False,0.100,Elite,0.088,,Elite
End Zone - Clip 039.mp4,12326,,,DEFENSE,EDGE,DE (down),0.119,False,False,0.167,Elite,,,Elite
End Zone - Clip 039.mp4,12369,,,DEFENSE,DL,5-tech,0.087,True,False,0.033,Elite,,,Elite
End Zone - Clip 039.mp4,12422,,,DEFENSE,EDGE,DE (down),0.119,True,False,0.067,Elite,0.099,,Elite
End Zone - Clip 040.mp4,12361,,,DEFENSE,EDGE,DE (down),0.046,False,False,0.434,Below Average,0.056,,Below Average
End Zone - Clip 040.mp4,12593,,,DEFENSE,DL,5-tech,0.009,True,True,0.067,Elite,0.029,,Elite
End Zone - Clip 040.mp4,12651,,,DEFENSE,DL,5-tech,0.053,True,False,0.067,Elite,,,Elite
End Zone - Clip 040.mp4,12669,,,DEFENSE,DL,1-tech,0.063,True,False,0.100,Elite,0.062,,Elite
End Zone - Clip 040.mp4,12709,,,DEFENSE,EDGE,DE (down),0.054,True,False,0.434,Below Average,0.066,,Below Average
End Zone - Clip 040.mp4,12722,,,DEFENSE,DL,1-tech,0.055,True,False,0.133,Elite,,,Elite
End Zone - Clip 040.mp4,12740,,,DEFENSE,EDGE,OLB (up),0.033,False,False,0.100,Elite,,,Elite
End Zone - Clip 041.mp4,12813,,,DEFENSE,EDGE,DE (down),0.097,False,False,0.033,Elite,0.105,,Elite
End Zone - Clip 041.mp4,12847,,,DEFENSE,EDGE,DE (down),0.045,False,False,0.567,Developmental,0.048,,Below Average
End Zone - Clip 041.mp4,12669,55,,DEFENSE,DL,3-tech,0.116,True,False,0.567,Developmental,0.122,,Below Average
End Zone - Clip 041.mp4,12858,,,DEFENSE,EDGE,DE (down),0.103,True,False,0.200,Above Average,,,Above Average
End Zone - Clip 041.mp4,12894,,,DEFENSE,EDGE,DE (down),0.113,True,False,0.167,Elite,0.107,,Elite
End Zone - Clip 041.mp4,12898,,,DEFENSE,DL,0-tech (Nose),0.107,True,False,0.133,Elite,,,Elite
End Zone - Clip 041.mp4,12911,6,,DEFENSE,EDGE,DE (down),0.089,False,False,0.200,Above Average,0.092,,Above Average
End Zone - Clip 041.mp4,12927,,,DEFENSE,DL,3-tech,0.044,True,False,0.634,Developmental,,,Below Average
End Zone - Clip 042.mp4,12946,,,DEFENSE,LB,WILL (weak),0.126,True,False,0.033,Elite,,,Elite
End Zone - Clip 042.mp4,12956,,,DEFENSE,LB,SAM (strong),0.034,True,False,0.033,Elite,,,Elite
End Zone - Clip 042.mp4,12993,,,DEFENSE,EDGE,OLB (up),0.042,False,False,0.200,Above Average,,,Above Average
End Zone - Clip 042.mp4,12999,,,DEFENSE,EDGE,OLB (up),0.041,False,False,0.200,Above Average,,,Above Average
End Zone - Clip 042.mp4,13007,,,DEFENSE,DL,5-tech,0.027,True,True,0.033,Elite,,,Elite
End Zone - Clip 042.mp4,13023,,,DEFENSE,DL,0-tech (Nose),0.027,True,True,0.133,Elite,,,Elite
End Zone - Clip 042.mp4,13075,,,DEFENSE,SLOT,Nickel/Slot,0.065,False,False,,,,,Average
End Zone - Clip 042.mp4,13087,,,DEFENSE,DL,0-tech (Nose),0.022,True,True,0.100,Elite,,,Elite
End Zone - Clip 042.mp4,13091,,,DEFENSE,SLOT,Nickel/Slot,0.053,False,False,0.133,Elite,,0.053,Elite
End Zone - Clip 042.mp4,13106,,,DEFENSE,DL,1-tech,0.026,True,True,,,,,Average
End Zone - Clip 043.mp4,13256,,,DEFENSE,SLOT,Nickel/Slot,0.147,False,False,1.802,Developmental,,0.001,Below Average
End Zone - Clip 043.mp4,13353,,,DEFENSE,LB,SAM (strong),0.116,True,False,,,,,Average
End Zone - Clip 044.mp4,13620,,,DEFENSE,S,Strong Safety,0.321,True,False,0.033,Elite,,0.017,Elite
End Zone - Clip 044.mp4,13622,,,DEFENSE,UNKNOWN,,0.172,True,False,,,,,Average
End Zone - Clip 044.mp4,13623,,,DEFENSE,LB,SAM (strong),0.121,True,False,0.033,Elite,,,Elite
End Zone - Clip 044.mp4,13674,,,DEFENSE,LB,MIKE (middle),0.136,True,False,,,,,Average
End Zone - Clip 044.mp4,13704,,,DEFENSE,CB,Off (5-7 yards),0.118,False,False,0.033,Elite,,0.014,Elite
End Zone - Clip 045.mp4,13919,,,DEFENSE,S,Deep half,0.248,False,False,0.033,Elite,,0.048,Elite
End Zone - Clip 045.mp4,13931,,,DEFENSE,DL,5-tech,0.016,True,True,0.033,Elite,,,Elite
End Zone - Clip 045.mp4,13944,,,DEFENSE,EDGE,DE (down),0.001,False,True,,,,,Average
End Zone - Clip 045.mp4,13975,,,DEFENSE,EDGE,DE (down),0.011,False,True,0.033,Elite,,,Elite
End Zone - Clip 045.mp4,13974,,,DEFENSE,LB,WILL (weak),0.051,True,False,0.033,Elite,,,Elite
End Zone - Clip 046.mp4,14151,,,DEFENSE,CB,Off (5-7 yards),0.139,False,False,0.100,Elite,,0.106,Elite
End Zone - Clip 046.mp4,14115,,,DEFENSE,LB,MIKE (middle),0.090,True,False,0.467,Average,,,Average
End Zone - Clip 046.mp4,14051,,,DEFENSE,LB,WILL (weak),0.088,True,False,,,,,Average
End Zone - Clip 046.mp4,14166,,,DEFENSE,LB,WILL (weak),0.062,True,False,0.334,Above Average,,,Above Average
End Zone - Clip 046.mp4,14171,,,DEFENSE,DL,5-tech,0.022,True,True,0.934,Developmental,,,Below Average
End Zone - Clip 046.mp4,14172,,,DEFENSE,LB,SAM (strong),0.062,True,False,0.334,Above Average,,,Above Average
End Zone - Clip 046.mp4,14173,,,DEFENSE,CB,Press,0.075,False,False,0.901,Developmental,,0.008,Below Average
End Zone - Clip 046.mp4,14186,,,DEFENSE,EDGE,DE (down),0.016,True,True,,,,,Average
End Zone - Clip 046.mp4,14188,,,DEFENSE,LB,SAM (strong),0.076,True,False,0.167,Elite,,,Elite
End Zone - Clip 046.mp4,14192,,,DEFENSE,LB,WILL (weak),0.057,True,False,,,,,Average
End Zone - Clip 046.mp4,14200,,,DEFENSE,SLOT,Nickel/Slot,0.080,False,False,0.601,Below Average,,0.007,Below Average
End Zone - Clip 046.mp4,14204,1,,DEFENSE,EDGE,DE (down),0.086,False,False,0.500,Below Average,,,Below Average
End Zone - Clip 047.mp4,14166,,,DEFENSE,LB,WILL (weak),0.082,True,False,0.901,Developmental,,,Below Average
End Zone - Clip 047.mp4,14207,,,DEFENSE,SLOT,Nickel/Slot,0.108,False,False,0.334,Above Average,,0.062,Above Average
End Zone - Clip 047.mp4,14260,,,DEFENSE,EDGE,OLB (up),0.047,True,False,0.601,Developmental,,,Below Average
End Zone - Clip 047.mp4,14289,,,DEFENSE,CB,Deep,0.180,False,False,0.033,Elite,,0.014,Elite
End Zone - Clip 047.mp4,14350,,,DEFENSE,CB,Deep,0.152,False,False,0.033,Elite,,0.017,Elite
End Zone - Clip 048.mp4,14659,,,DEFENSE,LB,MIKE (middle),0.146,True,False,0.033,Elite,,,Elite
End Zone - Clip 048.mp4,14594,,,DEFENSE,UNKNOWN,,0.166,True,False,0.033,Elite,,,Elite
End Zone - Clip 048.mp4,14639,,,DEFENSE,UNKNOWN,,0.151,False,False,0.033,Elite,,,Elite
End Zone - Clip 048.mp4,14601,,,DEFENSE,LB,SAM (strong),0.142,True,False,0.033,Elite,,,Elite
End Zone - Clip 048.mp4,14676,,,DEFENSE,CB,Off (5-7 yards),0.150,False,False,0.033,Elite,,0.024,Elite
End Zone - Clip 048.mp4,14678,,,DEFENSE,LB,WILL (weak),0.116,True,False,0.033,Elite,,,Elite
End Zone - Clip 048.mp4,14680,,,DEFENSE,LB,SAM (strong),0.114,True,False,0.033,Elite,,,Elite
End Zone - Clip 048.mp4,14682,,,DEFENSE,LB,SAM (strong),0.118,True,False,0.033,Elite,,,Elite
End Zone - Clip 048.mp4,14581,,,DEFENSE,LB,WILL (weak),0.098,True,False,0.033,Elite,,,Elite
End Zone - Clip 048.mp4,14693,,,DEFENSE,S,Strong Safety,0.226,True,False,,,,,Average
End Zone - Clip 048.mp4,14711,,,DEFENSE,CB,Off (5-7 yards),0.144,False,False,0.033,Elite,,0.131,Elite
End Zone - Clip 048.mp4,14720,,,DEFENSE,LB,WILL (weak),0.149,True,False,0.067,Elite,,,Elite
End Zone - Clip 049.mp4,14995,,,DEFENSE,LB,MIKE (middle),0.120,True,False,0.033,Elite,,,Elite
End Zone - Clip 049.mp4,15083,,,DEFENSE,UNKNOWN,,0.151,False,False,0.033,Elite,,,Elite
End Zone - Clip 049.mp4,15202,,,DEFENSE,CB,Deep,0.173,False,False,0.033,Elite,,0.258,Elite
End Zone - Clip 049.mp4,15214,,,DEFENSE,SLOT,Nickel/Slot,0.139,False,False,0.033,Elite,,0.000,Elite
End Zone - Clip 049.mp4,15216,,,DEFENSE,S,Strong Safety,0.222,True,False,0.033,Elite,,0.046,Elite
End Zone - Clip 049.mp4,15215,,,DEFENSE,S,Strong Safety,0.373,True,False,0.234,Elite,,0.300,Elite
End Zone - Clip 049.mp4,15225,,,DEFENSE,UNKNOWN,,0.171,True,False,0.033,Elite,,,Elite
End Zone - Clip 050.mp4,15511,,,DEFENSE,S,Free Safety (centerfield),0.371,True,False,,,,0.005,Average
End Zone - Clip 050.mp4,15513,,,DEFENSE,EDGE,DE (down),0.005,False,True,0.167,Elite,,,Elite
End Zone - Clip 050.mp4,15390,,,DEFENSE,LB,SAM (strong),0.057,True,False,,,,,Average
End Zone - Clip 050.mp4,15554,,,DEFENSE,EDGE,DE (down),0.024,False,True,0.200,Above Average,0.034,,Above Average
End Zone - Clip 050.mp4,15558,,,DEFENSE,DL,5-tech,0.011,True,True,0.534,Below Average,,,Below Average
End Zone - Clip 050.mp4,15569,,,DEFENSE,EDGE,DE (down),0.002,True,True,0.234,Above Average,,,Above Average
End Zone - Clip 050.mp4,15570,,,DEFENSE,EDGE,DE (down),0.006,False,True,0.234,Above Average,0.111,,Above Average
End Zone - Clip 050.mp4,15575,,,DEFENSE,DL,3-tech,0.006,True,True,0.300,Average,,,Average
End Zone - Clip 050.mp4,15599,,,DEFENSE,EDGE,DE (down),0.002,False,True,0.167,Elite,,,Elite
End Zone - Clip 051.mp4,15716,,,DEFENSE,S,Deep half,0.330,False,False,0.067,Elite,,0.200,Elite
End Zone - Clip 051.mp4,15737,,,DEFENSE,DL,1-tech,0.055,True,False,0.033,Elite,,,Elite
End Zone - Clip 051.mp4,15743,,,DEFENSE,LB,MIKE (middle),0.100,True,False,0.033,Elite,,,Elite
End Zone - Clip 051.mp4,15748,,,DEFENSE,EDGE,DE (down),0.025,False,True,0.200,Above Average,,,Above Average
End Zone - Clip 051.mp4,15761,,,DEFENSE,DL,1-tech,0.053,True,False,0.067,Elite,0.043,,Elite
End Zone - Clip 051.mp4,15762,,,DEFENSE,DL,5-tech,0.052,True,False,0.100,Elite,0.065,,Elite
End Zone - Clip 051.mp4,15780,,,DEFENSE,UNKNOWN,,0.179,True,False,0.033,Elite,,,Elite
End Zone - Clip 051.mp4,15795,,,DEFENSE,DL,3-tech,0.054,True,False,0.067,Elite,,,Elite
End Zone - Clip 051.mp4,15798,,,DEFENSE,EDGE,DE (down),0.081,False,False,0.100,Elite,0.057,,Elite
End Zone - Clip 052.mp4,16006,,,DEFENSE,UNKNOWN,,0.159,True,False,0.133,Elite,,,Elite
End Zone - Clip 052.mp4,16011,,,DEFENSE,UNKNOWN,,0.188,True,False,0.100,Elite,,,Elite
End Zone - Clip 052.mp4,16013,,,DEFENSE,LB,SAM (strong),0.142,True,False,0.100,Elite,,,Elite
End Zone - Clip 052.mp4,16015,,,DEFENSE,CB,Off (5-7 yards),0.149,False,False,0.067,Elite,,0.091,Elite
End Zone - Clip 052.mp4,16017,,,DEFENSE,LB,MIKE (middle),0.120,True,False,0.167,Elite,,,Elite
End Zone - Clip 052.mp4,16076,,,DEFENSE,UNKNOWN,,0.151,True,False,,,,,Average
End Zone - Clip 052.mp4,16098,,,DEFENSE,LB,WILL (weak),0.145,True,False,0.100,Elite,,,Elite
End Zone - Clip 052.mp4,16100,,,DEFENSE,LB,SAM (strong),0.145,True,False,0.133,Elite,,,Elite
End Zone - Clip 053.mp4,16248,,,DEFENSE,SLOT,Nickel/Slot,0.100,False,False,0.100,Elite,,0.187,Elite
End Zone - Clip 053.mp4,16300,,,DEFENSE,LB,WILL (weak),0.081,True,False,0.434,Average,,,Average
End Zone - Clip 053.mp4,16415,,,DEFENSE,UNKNOWN,,0.173,True,False,0.367,Average,,,Average
End Zone - Clip 053.mp4,16444,,,DEFENSE,SLOT,Nickel/Slot,0.135,False,False,0.033,Elite,,0.002,Elite
End Zone - Clip 053.mp4,16448,,,DEFENSE,LB,SAM (strong),0.132,True,False,0.033,Elite,,,Elite
End Zone - Clip 053.mp4,16476,,,DEFENSE,LB,SAM (strong),0.136,True,False,0.467,Average,,,Average
End Zone - Clip 053.mp4,16506,,,DEFENSE,SLOT,Nickel/Slot,0.136,False,False,,,,0.009,Average
End Zone - Clip 054.mp4,16761,,,DEFENSE,CB,Off (5-7 yards),0.118,False,False,,,,,Average
End Zone - Clip 054.mp4,16532,,,DEFENSE,LB,MIKE (middle),0.112,True,False,0.033,Elite,,,Elite
End Zone - Clip 054.mp4,16838,,,DEFENSE,CB,Off (5-7 yards),0.128,False,False,,,,0.003,Average
End Zone - Clip 055.mp4,17011,,,DEFENSE,UNKNOWN,,0.162,False,False,0.033,Elite,,,Elite
End Zone - Clip 055.mp4,17012,,,DEFENSE,EDGE,DE (down),0.025,False,True,,,,,Average
End Zone - Clip 055.mp4,17054,,,DEFENSE,CB,Deep,0.156,False,False,,,,,Average
End Zone - Clip 055.mp4,17060,,,DEFENSE,SLOT,Nickel/Slot,0.148,False,False,0.901,Developmental,,0.308,Below Average
End Zone - Clip 056.mp4,17247,,,DEFENSE,S,Deep half,0.269,False,False,0.367,Average,,0.021,Average
End Zone - Clip 056.mp4,17248,,,DEFENSE,EDGE,OLB (up),0.040,False,False,0.133,Elite,,,Elite
End Zone - Clip 056.mp4,17264,,,DEFENSE,SLOT,Nickel/Slot,0.093,False,False,0.434,Average,,0.041,Average
End Zone - Clip 056.mp4,17328,,,DEFENSE,LB,WILL (weak),0.038,True,False,0.100,Elite,,,Elite
End Zone - Clip 056.mp4,17332,,,DEFENSE,LB,SAM (strong),0.044,True,False,0.067,Elite,,,Elite
End Zone - Clip 056.mp4,17368,,,DEFENSE,LB,WILL (weak),0.111,True,False,0.334,Above Average,,,Above Average
End Zone - Clip 056.mp4,17380,,,DEFENSE,EDGE,OLB (up),0.048,True,False,0.200,Above Average,,,Above Average
End Zone - Clip 056.mp4,17403,,,DEFENSE,LB,MIKE (middle),0.067,True,False,0.167,Elite,,,Elite
End Zone - Clip 057.mp4,17723,,,DEFENSE,S,Deep half,0.324,False,False,0.067,Elite,,0.128,Elite
End Zone - Clip 057.mp4,17765,,,DEFENSE,LB,WILL (weak),0.149,True,False,0.067,Elite,,,Elite
End Zone - Clip 057.mp4,17822,,,DEFENSE,LB,WILL (weak),0.143,True,False,0.100,Elite,,,Elite
End Zone - Clip 057.mp4,17831,,,DEFENSE,LB,MIKE (middle),0.100,True,False,0.133,Elite,,,Elite
End Zone - Clip 058.mp4,18013,,,DEFENSE,SLOT,Nickel/Slot,0.141,False,False,0.100,Elite,,0.133,Elite
End Zone - Clip 058.mp4,18015,,,DEFENSE,UNKNOWN,,0.170,True,False,0.100,Elite,,,Elite
End Zone - Clip 058.mp4,18136,,,DEFENSE,UNKNOWN,,0.156,True,False,0.033,Elite,,,Elite
End Zone - Clip 058.mp4,18184,,,DEFENSE,LB,SAM (strong),0.146,True,False,0.133,Elite,,,Elite
End Zone - Clip 058.mp4,18201,,,DEFENSE,LB,SAM (strong),0.101,True,False,0.167,Elite,,,Elite
End Zone - Clip 059.mp4,18329,,,DEFENSE,S,Strong Safety,0.256,True,False,0.133,Elite,,0.020,Elite
End Zone - Clip 059.mp4,18338,,,DEFENSE,S,Deep half,0.244,False,False,0.100,Elite,,0.040,Elite
End Zone - Clip 059.mp4,18399,,,DEFENSE,DL,5-tech,0.012,True,True,0.100,Elite,,,Elite
End Zone - Clip 059.mp4,18413,,,DEFENSE,UNKNOWN,,0.165,True,False,0.033,Elite,,,Elite
End Zone - Clip 059.mp4,18434,,,DEFENSE,EDGE,OLB (up),0.050,False,False,0.100,Elite,,,Elite
End Zone - Clip 059.mp4,18442,,,DEFENSE,S,Deep half,0.332,False,False,0.067,Elite,,0.136,Elite
End Zone - Clip 059.mp4,18487,,,DEFENSE,S,Deep half,0.252,True,False,0.033,Elite,,0.265,Elite
End Zone - Clip 060.mp4,18749,,,DEFENSE,S,Strong Safety,0.231,True,False,0.067,Elite,,0.259,Elite
End Zone - Clip 060.mp4,18718,,,DEFENSE,LB,SAM (strong),0.089,True,False,0.133,Elite,,,Elite
End Zone - Clip 060.mp4,18760,,,DEFENSE,LB,WILL (weak),0.116,True,False,0.067,Elite,,,Elite
End Zone - Clip 060.mp4,18761,,,DEFENSE,S,Free Safety (centerfield),0.225,True,False,0.033,Elite,,0.023,Elite
End Zone - Clip 060.mp4,18766,,,DEFENSE,LB,WILL (weak),0.096,True,False,0.033,Elite,,,Elite
End Zone - Clip 060.mp4,18778,,,DEFENSE,LB,WILL (weak),0.086,True,False,0.334,Above Average,,,Above Average
End Zone - Clip 060.mp4,18816,,,DEFENSE,LB,MIKE (middle),0.077,True,False,0.033,Elite,,,Elite
End Zone - Clip 060.mp4,18823,,,DEFENSE,LB,SAM (strong),0.083,True,False,0.067,Elite,,,Elite
End Zone - Clip 060.mp4,18824,,,DEFENSE,LB,SAM (strong),0.079,True,False,0.067,Elite,,,Elite
End Zone - Clip 060.mp4,18831,,,DEFENSE,LB,WILL (weak),0.068,True,False,0.167,Elite,,,Elite
End Zone - Clip 061.mp4,19190,,,DEFENSE,LB,MIKE (middle),0.135,True,False,0.334,Above Average,,,Above Average
End Zone - Clip 061.mp4,19343,,,DEFENSE,SLOT,Nickel/Slot,0.119,False,False,0.133,Elite,,0.013,Elite
End Zone - Clip 061.mp4,19347,,,DEFENSE,LB,SAM (strong),0.079,True,False,0.133,Elite,,,Elite
End Zone - Clip 061.mp4,19373,,,DEFENSE,S,Deep half,0.232,False,False,0.200,Elite,,0.021,Elite
End Zone - Clip 061.mp4,19374,,,DEFENSE,LB,WILL (weak),0.073,True,False,0.200,Elite,,,Elite
End Zone - Clip 061.mp4,19395,,,DEFENSE,S,Deep half,0.252,True,False,0.667,Developmental,,0.010,Below Average
End Zone - Clip 061.mp4,19411,,,DEFENSE,CB,Deep,0.254,False,False,0.901,Developmental,,0.013,Below Average
End Zone - Clip 061.mp4,19447,,,DEFENSE,SLOT,Nickel/Slot,0.128,False,False,0.234,Elite,,0.044,Elite
End Zone - Clip 061.mp4,19458,,,DEFENSE,CB,Off (5-7 yards),0.097,False,False,0.300,Above Average,,0.014,Above Average
End Zone - Clip 061.mp4,19472,,,DEFENSE,CB,Deep,0.155,False,False,0.267,Above Average,,0.054,Above Average
End Zone - Clip 062.mp4,19760,,,DEFENSE,CB,Deep,0.277,False,False,0.033,Elite,,0.013,Elite
End Zone - Clip 062.mp4,19761,,,DEFENSE,UNKNOWN,,0.189,True,False,0.567,Below Average,,,Below Average
End Zone - Clip 062.mp4,19770,,,DEFENSE,SLOT,Nickel/Slot,0.146,False,False,0.033,Elite,,0.096,Elite
End Zone - Clip 062.mp4,19784,,,DEFENSE,DL,0-tech (Nose),0.002,True,True,,,,,Average
End Zone - Clip 062.mp4,19801,,,DEFENSE,LB,SAM (strong),0.070,True,False,0.033,Elite,,,Elite
End Zone - Clip 062.mp4,19805,,,DEFENSE,LB,WILL (weak),0.119,True,False,,,,,Average
End Zone - Clip 063.mp4,20298,,,DEFENSE,S,Free Safety (centerfield),0.334,True,False,0.667,Developmental,,0.017,Below Average
End Zone - Clip 063.mp4,20297,,,DEFENSE,LB,WILL (weak),0.073,True,False,0.801,Developmental,,,Below Average
End Zone - Clip 063.mp4,20300,,,DEFENSE,LB,SAM (strong),0.058,True,False,0.634,Below Average,,,Below Average
End Zone - Clip 063.mp4,20302,,,DEFENSE,LB,MIKE (middle),0.081,True,False,0.834,Developmental,,,Below Average
End Zone - Clip 063.mp4,20307,,,DEFENSE,DL,1-tech,0.029,True,True,,,,,Average
End Zone - Clip 063.mp4,20335,,,DEFENSE,SLOT,Nickel/Slot,0.095,False,False,0.601,Below Average,,0.020,Below Average
End Zone - Clip 063.mp4,20362,,,DEFENSE,LB,WILL (weak),0.041,True,False,,,,,Average
End Zone - Clip 063.mp4,20364,,,DEFENSE,CB,Press,0.057,False,False,0.400,Average,,0.039,Average
End Zone - Clip 063.mp4,20368,,,DEFENSE,LB,SAM (strong),0.056,True,False,0.234,Elite,,,Elite
End Zone - Clip 065.mp4,21007,,,DEFENSE,LB,WILL (weak),0.126,True,False,0.400,Average,,,Average
End Zone - Clip 065.mp4,21008,,,DEFENSE,SLOT,Nickel/Slot,0.085,False,False,0.234,Elite,,0.084,Elite
End Zone - Clip 065.mp4,21009,,,DEFENSE,UNKNOWN,,0.153,True,False,2.035,Developmental,,,Below Average
End Zone - Clip 065.mp4,21011,,,DEFENSE,LB,WILL (weak),0.076,True,False,0.100,Elite,,,Elite
End Zone - Clip 065.mp4,21023,,,DEFENSE,LB,MIKE (middle),0.114,True,False,0.033,Elite,,,Elite
End Zone - Clip 065.mp4,21037,,,DEFENSE,LB,SAM (strong),0.091,True,False,0.133,Elite,,,Elite
End Zone - Clip 066.mp4,21217,,,DEFENSE,SLOT,Nickel/Slot,0.077,False,False,0.067,Elite,,0.029,Elite
End Zone - Clip 066.mp4,21216,,,DEFENSE,DL,5-tech,0.106,True,False,0.367,Average,0.096,,Average
End Zone - Clip 066.mp4,21231,,,DEFENSE,CB,Press,0.058,False,False,0.067,Elite,,0.016,Elite
End Zone - Clip 066.mp4,21232,,,DEFENSE,DL,0-tech (Nose),0.085,True,False,0.200,Above Average,0.106,,Above Average
End Zone - Clip 066.mp4,21235,,,DEFENSE,DL,5-tech,0.097,True,False,,,,,Average
End Zone - Clip 066.mp4,21237,,,DEFENSE,DL,1-tech,0.020,True,True,,,,,Average
End Zone - Clip 066.mp4,21260,,,DEFENSE,DL,1-tech,0.120,True,False,,,,,Average
End Zone - Clip 066.mp4,21281,,,DEFENSE,EDGE,OLB (up),0.039,False,False,,,,,Average
End Zone - Clip 066.mp4,21290,,,DEFENSE,DL,0-tech (Nose),0.108,True,False,,,,,Average
End Zone - Clip 066.mp4,21292,,,DEFENSE,DL,3-tech,0.105,True,False,0.033,Elite,,,Elite
End Zone - Clip 067.mp4,21374,,,DEFENSE,DL,1-tech,0.016,True,True,0.601,Developmental,0.024,,Below Average
End Zone - Clip 067.mp4,21656,,,DEFENSE,EDGE,DE (down),0.000,False,True,0.133,Elite,,,Elite
End Zone - Clip 067.mp4,21655,,,DEFENSE,EDGE,DE (down),0.001,False,True,0.067,Elite,,,Elite
End Zone - Clip 067.mp4,21658,,,DEFENSE,EDGE,DE (down),0.030,True,True,0.133,Elite,,,Elite
End Zone - Clip 067.mp4,21668,,,DEFENSE,DL,3-tech,0.012,True,True,0.400,Below Average,,,Below Average
End Zone - Clip 068.mp4,22407,,,DEFENSE,SLOT,Nickel/Slot,0.129,False,False,0.067,Elite,,0.049,Elite
End Zone - Clip 068.mp4,22434,,,DEFENSE,DL,1-tech,0.011,True,True,0.100,Elite,,,Elite
End Zone - Clip 068.mp4,22437,,,DEFENSE,DL,5-tech,0.010,True,True,0.100,Elite,,,Elite
End Zone - Clip 068.mp4,22527,,,DEFENSE,EDGE,DE (down),0.025,True,True,0.067,Elite,,,Elite
End Zone - Clip 068.mp4,22524,,,DEFENSE,CB,Press,0.066,False,False,0.067,Elite,,0.062,Elite
End Zone - Clip 068.mp4,22537,,,DEFENSE,CB,Press,0.074,False,False,0.100,Elite,,0.054,Elite
End Zone - Clip 068.mp4,22549,,,DEFENSE,LB,SAM (strong),0.135,True,False,0.100,Elite,,,Elite
End Zone - Clip 068.mp4,22575,,,DEFENSE,CB,Deep,0.366,False,False,,,,0.001,Average
End Zone - Clip 069.mp4,22735,,,DEFENSE,SLOT,Nickel/Slot,0.127,False,False,0.033,Elite,,0.130,Elite
End Zone - Clip 069.mp4,22772,,,DEFENSE,SLOT,Nickel/Slot,0.129,False,False,0.033,Elite,,0.164,Elite
End Zone - Clip 069.mp4,22789,,,DEFENSE,CB,Deep,0.203,False,False,0.033,Elite,,0.033,Elite
End Zone - Clip 069.mp4,22794,,,DEFENSE,LB,WILL (weak),0.128,True,False,,,,,Average
End Zone - Clip 069.mp4,22805,,,DEFENSE,LB,WILL (weak),0.115,True,False,0.033,Elite,,,Elite
End Zone - Clip 069.mp4,22817,,,DEFENSE,LB,SAM (strong),0.144,True,False,0.033,Elite,,,Elite
End Zone - Clip 069.mp4,22829,,,DEFENSE,SLOT,Nickel/Slot,0.149,False,False,0.033,Elite,,0.165,Elite
End Zone - Clip 069.mp4,22843,,,DEFENSE,LB,SAM (strong),0.123,True,False,0.133,Elite,,,Elite
End Zone - Clip 069.mp4,22852,,,DEFENSE,LB,MIKE (middle),0.142,True,False,0.033,Elite,,,Elite
End Zone - Clip 069.mp4,22863,,,DEFENSE,LB,WILL (weak),0.141,True,False,0.200,Elite,,,Elite
End Zone - Clip 070.mp4,22983,,,DEFENSE,LB,WILL (weak),0.053,True,False,,,,,Average
End Zone - Clip 070.mp4,23176,,,DEFENSE,LB,SAM (strong),0.037,True,False,0.434,Average,,,Average
End Zone - Clip 070.mp4,23238,,,DEFENSE,LB,MIKE (middle),0.036,True,False,0.467,Average,,,Average
End Zone - Clip 070.mp4,23249,,,DEFENSE,DL,5-tech,0.027,True,True,0.267,Above Average,,,Above Average
