clip_file,track_id,jersey_number,player_name,team_name,inferred_position,alignment,depth_from_los,in_box,on_line,first_step_sec,first_step_grade,penetration_depth,lateral_movement,defensive_grade
Wide - Clip 032.mp4,16445,,,DEFENSE,S,Strong Safety,0.476,True,False,0.300,Above Average,,0.034,Above Average
Wide - Clip 032.mp4,16470,,,DEFENSE,S,Free Safety (centerfield),0.373,True,False,0.400,Average,,0.031,Average
Wide - Clip 033.mp4,16564,,,DEFENSE,S,Deep half,0.269,False,False,1.700,Developmental,,0.002,Below Average
Wide - Clip 033.mp4,16565,,,DEFENSE,EDGE,DE (down),0.033,False,False,0.533,Below Average,0.033,,Below Average
Wide - Clip 033.mp4,16566,,,DEFENSE,EDGE,OLB (up),0.039,False,False,0.133,Elite,,,Elite
Wide - Clip 033.mp4,16569,,,DEFENSE,S,Deep half,0.277,True,False,1.667,Developmental,,0.005,Below Average
Wide - Clip 033.mp4,16568,,,DEFENSE,LB,WILL (weak),0.067,True,False,0.300,Above Average,,,Above Average
Wide - Clip 033.mp4,16594,,,DEFENSE,S,Deep half,0.423,False,False,1.333,Developmental,,0.003,Below Average
Wide - Clip 033.mp4,16596,,,DEFENSE,DL,0-tech (Nose),0.006,True,True,0.133,Elite,,,Elite
Wide - Clip 033.mp4,16696,,,DEFENSE,S,Deep half,0.418,False,False,1.467,Developmental,,0.001,Below Average
Wide - Clip 033.mp4,16718,,,DEFENSE,S,Strong Safety,0.354,True,False,1.467,Developmental,,0.005,Below Average
Wide - Clip 033.mp4,16727,,,DEFENSE,S,Free Safety (centerfield),0.415,True,False,,,,0.000,Average
Wide - Clip 033.mp4,16729,,,DEFENSE,DL,5-tech,0.026,True,True,0.100,Elite,,,Elite
Wide - Clip 033.mp4,16731,,,DEFENSE,CB,Deep,0.439,False,False,,,,0.001,Average
Wide - Clip 033.mp4,16732,,,DEFENSE,DL,0-tech (Nose),0.041,True,False,,,,,Average
Wide - Clip 033.mp4,16739,,,DEFENSE,S,Deep half,0.412,True,False,,,,,Average
Wide - Clip 034.mp4,17220,,,DEFENSE,S,Deep half,0.386,False,False,0.133,Elite,,0.089,Elite
Wide - Clip 034.mp4,17355,,,DEFENSE,S,Strong Safety,0.273,True,False,0.133,Elite,,0.008,Elite
Wide - Clip 034.mp4,17431,,,DEFENSE,CB,Deep,0.321,False,False,0.133,Elite,,0.126,Elite
Wide - Clip 034.mp4,17504,,,DEFENSE,S,Deep half,0.333,False,False,0.100,Elite,,0.103,Elite
Wide - Clip 034.mp4,17562,,,DEFENSE,S,Deep half,0.312,False,False,0.100,Elite,,0.103,Elite
Wide - Clip 034.mp4,17580,,,DEFENSE,CB,Deep,0.326,False,False,0.067,Elite,,0.011,Elite
Wide - Clip 034.mp4,17590,,,DEFENSE,CB,Deep,0.331,False,False,,,,0.004,Average
Wide - Clip 034.mp4,17592,,,DEFENSE,CB,Deep,0.372,False,False,,,,0.004,Average
Wide - Clip 035.mp4,18406,,,DEFENSE,UNKNOWN,,0.168,True,False,0.100,Elite,,,Elite
Wide - Clip 035.mp4,18405,,,DEFENSE,DL,3-tech,0.024,True,True,,,,,Average
Wide - Clip 035.mp4,18411,,,DEFENSE,EDGE,DE (down),0.113,False,False,0.033,Elite,0.120,,Elite
Wide - Clip 035.mp4,18513,,,DEFENSE,DL,0-tech (Nose),0.111,True,False,0.400,Average,,,Average
Wide - Clip 035.mp4,18577,,,DEFENSE,CB,Deep,0.422,False,False,0.167,Elite,,0.038,Elite
Wide - Clip 035.mp4,18580,,,DEFENSE,EDGE,DE (down),0.130,False,False,0.267,Above Average,0.129,,Above Average
Wide - Clip 035.mp4,18581,,,DEFENSE,EDGE,DE (down),0.108,True,False,0.200,Elite,0.155,,Elite
Wide - Clip 035.mp4,18587,,,DEFENSE,EDGE,DE (down),0.291,True,False,1.900,Developmental,,,Below Average
Wide - Clip 035.mp4,18602,,,DEFENSE,CB,Deep,0.385,False,False,1.300,Developmental,,0.001,Below Average
Wide - Clip 035.mp4,18613,,,DEFENSE,EDGE,DE (down),0.124,False,False,1.167,Developmental,0.123,,Below Average
Wide - Clip 035.mp4,18614,,,DEFENSE,EDGE,DE (down),0.159,False,False,0.400,Average,0.162,,Above Average
Wide - Clip 035.mp4,18621,,,DEFENSE,S,Strong Safety,0.343,True,False,1.267,Developmental,,0.005,Below Average
Wide - Clip 035.mp4,18630,,,DEFENSE,LB,MIKE (middle),0.032,True,False,0.467,Average,,,Average
Wide - Clip 035.mp4,18635,,,DEFENSE,S,Deep half,0.441,False,False,1.133,Developmental,,0.008,Below Average
Wide - Clip 035.mp4,18640,,,DEFENSE,EDGE,DE (down),0.360,False,False,,,0.359,,Above Average
Wide - Clip 036.mp4,18943,,,DEFENSE,CB,Deep,0.418,False,False,1.267,Developmental,,0.008,Below Average
Wide - Clip 036.mp4,18945,,,DEFENSE,EDGE,DE (down),0.169,False,False,0.467,Below Average,0.171,,Average
Wide - Clip 036.mp4,18942,,,DEFENSE,DL,0-tech (Nose),0.025,True,True,0.633,Developmental,,,Below Average
Wide - Clip 036.mp4,18949,,,DEFENSE,EDGE,DE (down),0.215,False,False,1.233,Developmental,0.216,,Average
Wide - Clip 036.mp4,18946,,,DEFENSE,UNKNOWN,,0.170,True,False,0.033,Elite,,,Elite
Wide - Clip 036.mp4,18950,,,DEFENSE,DL,3-tech,0.021,True,True,,,,,Average
Wide - Clip 036.mp4,18996,,,DEFENSE,S,Strong Safety,0.452,True,False,0.833,Developmental,,0.013,Below Average
Wide - Clip 036.mp4,18998,,,DEFENSE,S,Deep half,0.439,False,False,1.367,Developmental,,0.002,Below Average
Wide - Clip 036.mp4,19021,,,DEFENSE,S,Deep half,0.426,False,False,0.800,Developmental,,0.011,Below Average
Wide - Clip 036.mp4,19022,,,DEFENSE,S,Deep half,0.415,False,False,1.800,Developmental,,0.005,Below Average
Wide - Clip 036.mp4,19025,,,DEFENSE,EDGE,DE (down),0.154,False,False,0.433,Below Average,0.153,,Average
Wide - Clip 036.mp4,19037,,,DEFENSE,EDGE,DE (down),0.190,False,False,0.400,Average,,,Average
Wide - Clip 036.mp4,19048,,,DEFENSE,EDGE,DE (down),0.301,False,False,,,,,Average
Wide - Clip 036.mp4,19050,,,DEFENSE,EDGE,DE (down),0.299,True,False,,,,,Average
Wide - Clip 036.mp4,19066,,,DEFENSE,S,Deep half,0.426,False,False,1.733,Developmental,,0.006,Below Average
Wide - Clip 036.mp4,19076,,,DEFENSE,DL,0-tech (Nose),0.190,True,False,1.467,Developmental,0.191,,Average
Wide - Clip 036.mp4,19083,,,DEFENSE,CB,Deep,0.467,False,False,,,,0.002,Average
Wide - Clip 037.mp4,19415,,,DEFENSE,DL,0-tech (Nose),0.164,True,False,0.233,Above Average,0.183,,Elite
Wide - Clip 037.mp4,19421,,,DEFENSE,CB,Deep,0.402,False,False,0.233,Elite,,0.066,Elite
Wide - Clip 037.mp4,19456,,,DEFENSE,CB,Deep,0.376,False,False,0.200,Elite,,0.033,Elite
Wide - Clip 037.mp4,19457,,,DEFENSE,S,Deep half,0.417,False,False,0.433,Average,,0.039,Average
Wide - Clip 037.mp4,19545,,,DEFENSE,S,Deep half,0.421,False,False,,,,0.002,Average
Wide - Clip 037.mp4,19560,,,DEFENSE,EDGE,DE (down),0.286,True,False,0.200,Elite,0.308,,Elite
Wide - Clip 037.mp4,19597,,,DEFENSE,DL,5-tech,0.183,True,False,0.167,Elite,0.198,,Elite
Wide - Clip 037.mp4,19630,,,DEFENSE,S,Deep half,0.429,False,False,0.233,Elite,,0.049,Elite
Wide - Clip 037.mp4,19638,,,DEFENSE,EDGE,DE (down),0.214,False,False,0.367,Average,0.224,,Above Average
Wide - Clip 037.mp4,19644,,,DEFENSE,S,Deep half,0.263,False,False,0.267,Above Average,,0.044,Above Average
Wide - Clip 037.mp4,19655,,,DEFENSE,EDGE,DE (down),0.279,True,False,0.167,Elite,,,Elite
Wide - Clip 037.mp4,19663,,,DEFENSE,S,Strong Safety,0.417,True,False,0.200,Elite,,0.043,Elite
Wide - Clip 037.mp4,19665,,,DEFENSE,S,Strong Safety,0.440,True,False,0.500,Average,,0.031,Average
Wide - Clip 037.mp4,19694,,,DEFENSE,DL,5-tech,0.199,True,False,0.200,Elite,0.211,,Elite
Wide - Clip 037.mp4,19701,,,DEFENSE,EDGE,DE (down),0.289,True,False,0.233,Above Average,0.305,,Elite
Wide - Clip 038.mp4,20013,,,DEFENSE,UNKNOWN,,0.168,True,False,0.533,Below Average,,,Below Average
Wide - Clip 038.mp4,20056,,,DEFENSE,EDGE,DE (down),0.026,False,True,0.167,Elite,,,Elite
Wide - Clip 038.mp4,20072,,,DEFENSE,S,Strong Safety,0.264,True,False,0.433,Average,,0.010,Average
Wide - Clip 038.mp4,20151,,,DEFENSE,S,Deep half,0.353,False,False,0.400,Average,,0.028,Average
Wide - Clip 038.mp4,20157,,,DEFENSE,CB,Deep,0.164,False,False,0.567,Below Average,,0.018,Below Average
Wide - Clip 038.mp4,20158,,,DEFENSE,DL,1-tech,0.011,True,True,0.300,Above Average,,,Above Average
Wide - Clip 038.mp4,20162,,,DEFENSE,DL,3-tech,0.002,True,True,0.333,Average,,,Average
Wide - Clip 039.mp4,20438,,,DEFENSE,SLOT,Nickel/Slot,0.063,False,False,0.267,Above Average,,0.014,Above Average
Wide - Clip 039.mp4,20566,1,,DEFENSE,CB,Deep,0.168,False,False,0.133,Elite,,0.105,Elite
Wide - Clip 039.mp4,20576,,,DEFENSE,EDGE,OLB (up),0.035,False,False,0.233,Above Average,,,Above Average
Wide - Clip 039.mp4,20588,,,DEFENSE,CB,Press,0.064,False,False,0.367,Average,,0.025,Average
Wide - Clip 039.mp4,20609,,,DEFENSE,LB,SAM (strong),0.051,True,False,,,,,Average
Wide - Clip 039.mp4,20629,,,DEFENSE,UNKNOWN,,0.163,True,False,,,,,Average
Wide - Clip 039.mp4,20634,,,DEFENSE,S,Strong Safety,0.264,True,False,0.233,Elite,,0.051,Elite
Wide - Clip 040.mp4,20742,,,DEFENSE,S,Deep half,0.288,False,False,0.267,Above Average,,0.048,Above Average
Wide - Clip 040.mp4,20938,,,DEFENSE,S,Free Safety (centerfield),0.309,True,False,0.067,Elite,,0.024,Elite
Wide - Clip 040.mp4,21002,,,DEFENSE,S,Strong Safety,0.259,True,False,0.600,Below Average,,0.020,Below Average
Wide - Clip 040.mp4,21018,,,DEFENSE,S,Strong Safety,0.276,True,False,,,,0.006,Average
Wide - Clip 041.mp4,21365,,,DEFENSE,EDGE,DE (down),0.056,False,False,0.200,Elite,0.073,,Elite
Wide - Clip 041.mp4,21787,,,DEFENSE,S,Deep half,0.428,True,False,0.233,Elite,,0.044,Elite
Wide - Clip 041.mp4,21918,,,DEFENSE,S,Deep half,0.410,False,False,0.167,Elite,,0.046,Elite
Wide - Clip 041.mp4,21919,,,DEFENSE,S,Strong Safety,0.426,True,False,0.367,Average,,0.027,Average
Wide - Clip 041.mp4,21921,,,DEFENSE,S,Strong Safety,0.313,True,False,0.400,Average,,0.023,Average
Wide - Clip 041.mp4,21937,,,DEFENSE,S,Strong Safety,0.287,True,False,0.167,Elite,,0.036,Elite
Wide - Clip 041.mp4,21939,,,DEFENSE,S,Strong Safety,0.418,True,False,0.300,Above Average,,0.042,Above Average
Wide - Clip 042.mp4,22142,,,DEFENSE,EDGE,DE (down),0.097,False,False,0.167,Elite,0.077,,Elite
Wide - Clip 042.mp4,22232,,,DEFENSE,S,Free Safety (centerfield),0.422,True,False,0.467,Average,,0.038,Average
Wide - Clip 042.mp4,22262,,,DEFENSE,S,Strong Safety,0.408,True,False,0.467,Average,,0.038,Average
Wide - Clip 042.mp4,22263,,,DEFENSE,CB,Deep,0.385,False,False,0.200,Elite,,0.058,Elite
Wide - Clip 042.mp4,22269,,,DEFENSE,S,Strong Safety,0.436,True,False,0.433,Average,,0.050,Average
Wide - Clip 042.mp4,22290,,,DEFENSE,CB,Deep,0.384,False,False,0.333,Above Average,,0.100,Elite
Wide - Clip 042.mp4,22291,,,DEFENSE,EDGE,DE (down),0.031,False,False,0.667,Developmental,0.028,,Below Average
Wide - Clip 042.mp4,22315,,,DEFENSE,S,Strong Safety,0.419,True,False,0.400,Average,,0.037,Average
Wide - Clip 042.mp4,22320,,,DEFENSE,S,Strong Safety,0.381,True,False,0.267,Above Average,,0.033,Above Average
Wide - Clip 042.mp4,22336,,,DEFENSE,CB,Deep,0.385,False,False,0.200,Elite,,0.001,Elite
Wide - Clip 042.mp4,22344,,,DEFENSE,S,Strong Safety,0.449,True,False,0.567,Below Average,,0.012,Below Average
Wide - Clip 042.mp4,22351,,,DEFENSE,S,Deep half,0.402,False,False,0.400,Average,,0.016,Average
Wide - Clip 043.mp4,22963,,,DEFENSE,S,Strong Safety,0.329,True,False,1.533,Developmental,,0.006,Below Average
Wide - Clip 043.mp4,22972,,,DEFENSE,LB,WILL (weak),0.035,True,False,1.300,Developmental,,,Below Average
Wide - Clip 043.mp4,22973,,,DEFENSE,DL,1-tech,0.101,True,False,0.133,Elite,,,Elite
Wide - Clip 043.mp4,23036,,,DEFENSE,S,Strong Safety,0.343,True,False,0.467,Average,,0.003,Average
Wide - Clip 043.mp4,23074,,,DEFENSE,EDGE,DE (down),0.148,False,False,0.567,Developmental,0.147,,Below Average
Wide - Clip 043.mp4,23113,,,DEFENSE,S,Strong Safety,0.436,True,False,0.633,Below Average,,0.016,Below Average
Wide - Clip 043.mp4,23117,,,DEFENSE,S,Strong Safety,0.368,True,False,0.433,Average,,0.019,Average
Wide - Clip 043.mp4,23124,,,DEFENSE,S,Deep half,0.410,True,False,1.400,Developmental,,0.014,Below Average
Wide - Clip 043.mp4,23145,,,DEFENSE,S,Deep half,0.428,False,False,,,,0.008,Average
Wide - Clip 043.mp4,23147,,,DEFENSE,S,Strong Safety,0.393,True,False,0.367,Average,,0.006,Average
Wide - Clip 043.mp4,23149,,,DEFENSE,S,Strong Safety,0.337,True,False,1.400,Developmental,,0.005,Below Average
Wide - Clip 043.mp4,23153,,,DEFENSE,S,Free Safety (centerfield),0.406,True,False,0.167,Elite,,0.008,Elite
Wide - Clip 043.mp4,23154,,,DEFENSE,S,Free Safety (centerfield),0.375,True,False,0.300,Above Average,,0.005,Above Average
Wide - Clip 043.mp4,23161,,,DEFENSE,S,Free Safety (centerfield),0.364,True,False,0.400,Average,,0.016,Average
Wide - Clip 044.mp4,23307,,,DEFENSE,S,Deep half,0.387,False,False,0.067,Elite,,0.059,Elite
Wide - Clip 044.mp4,23316,,,DEFENSE,S,Strong Safety,0.450,True,False,0.100,Elite,,0.044,Elite
Wide - Clip 044.mp4,23375,,,DEFENSE,S,Free Safety (centerfield),0.423,True,False,0.100,Elite,,0.039,Elite
Wide - Clip 044.mp4,23426,,,DEFENSE,S,Strong Safety,0.418,True,False,0.033,Elite,,0.028,Elite
Wide - Clip 044.mp4,23433,,,DEFENSE,S,Free Safety (centerfield),0.413,True,False,0.100,Elite,,0.038,Elite
Wide - Clip 045.mp4,23305,,,DEFENSE,S,Deep half,0.354,False,False,0.700,Developmental,,0.025,Below Average
Wide - Clip 045.mp4,23693,,,DEFENSE,S,Strong Safety,0.419,True,False,0.667,Developmental,,0.028,Below Average
Wide - Clip 045.mp4,23375,,,DEFENSE,S,Deep half,0.450,False,False,0.600,Below Average,,0.028,Below Average
Wide - Clip 045.mp4,23698,,,DEFENSE,UNKNOWN,,0.165,False,False,0.100,Elite,,,Elite
Wide - Clip 045.mp4,23696,,,DEFENSE,S,Strong Safety,0.456,True,False,0.567,Below Average,,0.042,Below Average
Wide - Clip 045.mp4,23709,,,DEFENSE,EDGE,DE (down),0.148,False,False,0.500,Below Average,,,Below Average
Wide - Clip 045.mp4,23729,,,DEFENSE,S,Free Safety (centerfield),0.418,True,False,0.700,Developmental,,0.024,Below Average
Wide - Clip 045.mp4,23768,,,DEFENSE,DL,1-tech,0.072,True,False,0.433,Below Average,0.117,,Average
Wide - Clip 045.mp4,23776,,,DEFENSE,S,Strong Safety,0.402,True,False,0.633,Below Average,,0.017,Below Average
Wide - Clip 045.mp4,23780,,,DEFENSE,EDGE,DE (down),0.183,False,False,0.500,Below Average,0.218,,Average
Wide - Clip 045.mp4,23782,,,DEFENSE,DL,5-tech,0.312,True,False,1.033,Developmental,0.312,,Average
Wide - Clip 045.mp4,23794,,,DEFENSE,DL,1-tech,0.319,True,False,,,,,Average
Wide - Clip 045.mp4,23801,,,DEFENSE,EDGE,DE (down),0.209,False,False,0.233,Above Average,0.247,,Elite
Wide - Clip 045.mp4,23802,,,DEFENSE,DL,0-tech (Nose),0.203,True,False,,,,,Average
Wide - Clip 046.mp4,24036,,,DEFENSE,EDGE,DE (down),0.325,False,False,,,,,Average
Wide - Clip 046.mp4,24045,,,DEFENSE,S,Strong Safety,0.394,True,False,0.233,Elite,,0.050,Elite
Wide - Clip 046.mp4,24120,,,DEFENSE,EDGE,DE (down),0.385,False,False,0.100,Elite,,,Elite
Wide - Clip 046.mp4,24143,,,DEFENSE,EDGE,DE (down),0.393,False,False,0.100,Elite,0.380,,Elite
Wide - Clip 046.mp4,24147,,,DEFENSE,EDGE,DE (down),0.400,False,False,0.100,Elite,0.386,,Elite
Wide - Clip 046.mp4,24159,,,DEFENSE,S,Free Safety (centerfield),0.410,True,False,0.133,Elite,,0.053,Elite
Wide - Clip 046.mp4,24176,,,DEFENSE,DL,5-tech,0.172,True,False,0.133,Elite,,,Elite
Wide - Clip 046.mp4,24181,,,DEFENSE,EDGE,DE (down),0.190,False,False,0.900,Developmental,0.153,,Average
Wide - Clip 046.mp4,24186,,,DEFENSE,DL,3-tech,0.121,True,False,0.100,Elite,,,Elite
Wide - Clip 046.mp4,24192,,,DEFENSE,EDGE,DE (down),0.218,False,False,,,,,Average
Wide - Clip 046.mp4,24193,,,DEFENSE,S,Strong Safety,0.417,True,False,0.100,Elite,,0.056,Elite
Wide - Clip 046.mp4,24209,,,DEFENSE,DL,3-tech,0.275,True,False,0.167,Elite,,,Elite
Wide - Clip 047.mp4,24858,,,DEFENSE,CB,Deep,0.427,False,False,,,,0.003,Average
Wide - Clip 047.mp4,24880,,,DEFENSE,S,Deep half,0.421,False,False,0.167,Elite,,0.129,Elite
Wide - Clip 047.mp4,24891,,,DEFENSE,S,Free Safety (centerfield),0.418,True,False,0.033,Elite,,0.074,Elite
Wide - Clip 047.mp4,24929,,,DEFENSE,S,Strong Safety,0.385,True,False,0.033,Elite,,0.055,Elite
Wide - Clip 047.mp4,24941,,,DEFENSE,S,Deep half,0.377,True,False,0.300,Above Average,,0.051,Above Average
Wide - Clip 047.mp4,24962,,,DEFENSE,S,Free Safety (centerfield),0.417,True,False,0.233,Elite,,0.099,Elite
Wide - Clip 047.mp4,24995,,,DEFENSE,S,Strong Safety,0.380,True,False,0.200,Elite,,0.076,Elite
Wide - Clip 047.mp4,25014,,,DEFENSE,S,Strong Safety,0.369,True,False,0.133,Elite,,0.075,Elite
Wide - Clip 047.mp4,25018,,,DEFENSE,S,Strong Safety,0.411,True,False,0.200,Elite,,0.091,Elite
Wide - Clip 047.mp4,25044,,,DEFENSE,CB,Deep,0.409,False,False,0.133,Elite,,0.077,Elite
Wide - Clip 047.mp4,25047,,,DEFENSE,S,Strong Safety,0.398,True,False,0.267,Above Average,,0.124,Elite
Wide - Clip 047.mp4,25050,,,DEFENSE,CB,Deep,0.369,False,False,0.100,Elite,,0.039,Elite
Wide - Clip 047.mp4,25057,,,DEFENSE,S,Deep half,0.391,True,False,0.367,Average,,0.010,Average
Wide - Clip 048.mp4,25179,,,DEFENSE,DL,5-tech,0.168,True,False,0.100,Elite,0.153,,Elite
Wide - Clip 048.mp4,25077,,,DEFENSE,S,Deep half,0.410,False,False,0.233,Elite,,0.014,Elite
Wide - Clip 048.mp4,25280,,,DEFENSE,S,Deep half,0.414,False,False,1.000,Developmental,,0.013,Below Average
Wide - Clip 048.mp4,25320,,,DEFENSE,EDGE,DE (down),0.203,False,False,0.167,Elite,,,Elite
Wide - Clip 048.mp4,25336,,,DEFENSE,EDGE,DE (down),0.214,False,False,0.067,Elite,0.203,,Elite
Wide - Clip 048.mp4,25338,,,DEFENSE,DL,0-tech (Nose),0.213,True,False,0.167,Elite,,,Elite
Wide - Clip 048.mp4,25380,,,DEFENSE,S,Strong Safety,0.429,True,False,1.033,Developmental,,0.017,Below Average
Wide - Clip 048.mp4,25413,,,DEFENSE,LB,MIKE (middle),0.118,True,False,,,,,Average
Wide - Clip 049.mp4,25654,,,DEFENSE,UNKNOWN,,0.176,False,False,0.067,Elite,,,Elite
Wide - Clip 049.mp4,25657,,,DEFENSE,DL,0-tech (Nose),0.162,True,False,0.167,Elite,,,Elite
Wide - Clip 049.mp4,25669,,,DEFENSE,EDGE,DE (down),0.171,False,False,0.133,Elite,0.163,,Elite
Wide - Clip 049.mp4,25699,,,DEFENSE,UNKNOWN,,0.185,True,False,0.033,Elite,,,Elite
Wide - Clip 049.mp4,25714,,,DEFENSE,EDGE,DE (down),0.201,False,False,0.133,Elite,0.168,,Elite
Wide - Clip 049.mp4,25719,,,DEFENSE,DL,3-tech,0.014,True,True,0.067,Elite,,,Elite
Wide - Clip 049.mp4,25780,,,DEFENSE,S,Strong Safety,0.374,True,False,0.633,Below Average,,0.013,Below Average
Wide - Clip 049.mp4,25801,,,DEFENSE,S,Deep half,0.429,False,False,1.100,Developmental,,0.006,Below Average
Wide - Clip 049.mp4,25804,,,DEFENSE,S,Strong Safety,0.454,True,False,0.733,Developmental,,0.010,Below Average
Wide - Clip 049.mp4,25821,,,DEFENSE,S,Deep half,0.411,False,False,0.533,Below Average,,0.033,Below Average
Wide - Clip 049.mp4,25829,,,DEFENSE,EDGE,DE (down),0.177,False,False,0.133,Elite,0.159,,Elite
Wide - Clip 049.mp4,25833,,,DEFENSE,DL,5-tech,0.154,True,False,0.367,Average,,,Average
Wide - Clip 050.mp4,26428,,,DEFENSE,CB,Deep,0.450,False,False,0.133,Elite,,0.103,Elite
Wide - Clip 050.mp4,26541,,,DEFENSE,S,Strong Safety,0.421,True,False,0.333,Above Average,,0.026,Above Average
Wide - Clip 050.mp4,26583,,,DEFENSE,S,Deep half,0.452,False,False,0.133,Elite,,0.069,Elite
Wide - Clip 050.mp4,26587,,,DEFENSE,S,Deep half,0.418,True,False,0.233,Elite,,0.032,Elite
Wide - Clip 050.mp4,26604,,,DEFENSE,S,Deep half,0.440,False,False,0.167,Elite,,0.050,Elite
Wide - Clip 050.mp4,26612,,,DEFENSE,S,Deep half,0.410,False,False,0.400,Average,,0.016,Average
Wide - Clip 051.mp4,26922,,,DEFENSE,S,Strong Safety,0.437,True,False,0.633,Below Average,,0.027,Below Average
Wide - Clip 051.mp4,26939,,,DEFENSE,S,Deep half,0.427,True,False,1.267,Developmental,,0.082,Below Average
Wide - Clip 051.mp4,26969,,,DEFENSE,CB,Deep,0.444,False,False,0.400,Average,,0.029,Average
Wide - Clip 051.mp4,26973,,,DEFENSE,CB,Deep,0.440,False,False,0.700,Developmental,,0.015,Below Average
Wide - Clip 051.mp4,26985,,,DEFENSE,S,Deep half,0.448,False,False,0.600,Below Average,,0.035,Below Average
Wide - Clip 051.mp4,27018,,,DEFENSE,S,Strong Safety,0.444,True,False,,,,,Average
Wide - Clip 051.mp4,27035,,,DEFENSE,S,Deep half,0.432,True,False,0.700,Developmental,,0.026,Below Average
Wide - Clip 052.mp4,27357,,,DEFENSE,S,Strong Safety,0.390,True,False,0.500,Average,,0.004,Average
Wide - Clip 052.mp4,27414,,,DEFENSE,S,Deep half,0.410,True,False,0.333,Above Average,,0.013,Above Average
Wide - Clip 052.mp4,27528,,,DEFENSE,S,Strong Safety,0.391,True,False,0.767,Developmental,,0.005,Below Average
Wide - Clip 052.mp4,27529,,,DEFENSE,S,Deep half,0.422,False,False,0.700,Developmental,,0.013,Below Average
Wide - Clip 052.mp4,27538,,,DEFENSE,S,Strong Safety,0.387,True,False,0.467,Average,,0.074,Average
Wide - Clip 052.mp4,27542,,,DEFENSE,CB,Deep,0.389,False,False,0.533,Below Average,,0.018,Below Average
Wide - Clip 053.mp4,28333,,,DEFENSE,S,Deep half,0.251,False,False,0.200,Elite,,0.060,Elite
Wide - Clip 053.mp4,28332,,,DEFENSE,EDGE,DE (down),0.133,False,False,0.200,Above Average,0.140,,Above Average
Wide - Clip 053.mp4,28335,,,DEFENSE,SLOT,Nickel/Slot,0.068,False,False,0.200,Elite,,0.082,Elite
Wide - Clip 053.mp4,28364,,,DEFENSE,S,Free Safety (centerfield),0.396,True,False,0.233,Elite,,0.058,Elite
Wide - Clip 053.mp4,28453,,,DEFENSE,EDGE,DE (down),0.063,True,False,0.267,Above Average,0.068,,Above Average
Wide - Clip 053.mp4,28461,,,DEFENSE,DL,3-tech,0.109,True,False,0.233,Above Average,0.115,,Above Average
Wide - Clip 053.mp4,28467,,,DEFENSE,S,Strong Safety,0.388,True,False,0.233,Elite,,0.059,Elite
Wide - Clip 053.mp4,28479,,,DEFENSE,EDGE,DE (down),0.066,False,False,0.167,Elite,,,Elite
Wide - Clip 053.mp4,28480,,,DEFENSE,DL,3-tech,0.131,True,False,0.233,Above Average,,,Above Average
Wide - Clip 053.mp4,28488,,,DEFENSE,DL,0-tech (Nose),0.080,True,False,0.233,Above Average,0.106,,Above Average
Wide - Clip 053.mp4,28494,,,DEFENSE,DL,5-tech,0.067,True,False,0.233,Above Average,,,Above Average
Wide - Clip 053.mp4,28495,,,DEFENSE,EDGE,DE (down),0.081,True,False,,,,,Average
Wide - Clip 053.mp4,28500,,,DEFENSE,DL,1-tech,0.125,True,False,0.300,Average,0.136,,Average
Wide - Clip 054.mp4,29190,,,DEFENSE,CB,Deep,0.389,False,False,0.033,Elite,,0.005,Elite
Wide - Clip 055.mp4,29416,,,DEFENSE,S,Deep half,0.422,False,False,0.133,Elite,,0.164,Elite
Wide - Clip 055.mp4,29425,,,DEFENSE,S,Strong Safety,0.430,True,False,0.100,Elite,,0.217,Elite
Wide - Clip 055.mp4,29524,,,DEFENSE,S,Deep half,0.272,True,False,0.167,Elite,,0.097,Elite
Wide - Clip 055.mp4,29661,,,DEFENSE,EDGE,DE (down),0.078,False,False,0.367,Average,0.081,,Average
Wide - Clip 055.mp4,29714,,,DEFENSE,DL,3-tech,0.098,True,False,0.167,Elite,0.092,,Elite
Wide - Clip 055.mp4,29729,,,DEFENSE,EDGE,DE (down),0.001,False,True,,,,,Average
Wide - Clip 055.mp4,29752,,,DEFENSE,DL,5-tech,0.054,True,False,0.067,Elite,,,Elite
Wide - Clip 055.mp4,29765,,,DEFENSE,DL,5-tech,0.066,True,False,,,,,Average
Wide - Clip 055.mp4,29775,,,DEFENSE,DL,0-tech (Nose),0.070,True,False,0.033,Elite,0.064,,Elite
Wide - Clip 055.mp4,29793,,,DEFENSE,EDGE,DE (down),0.081,True,False,0.167,Elite,0.061,,Elite
Wide - Clip 055.mp4,29811,,,DEFENSE,CB,Deep,0.426,False,False,0.133,Elite,,0.149,Elite
Wide - Clip 055.mp4,29818,,,DEFENSE,EDGE,DE (down),0.062,True,False,0.033,Elite,,,Elite
Wide - Clip 056.mp4,30250,,,DEFENSE,S,Strong Safety,0.446,True,False,0.333,Above Average,,0.011,Above Average
Wide - Clip 056.mp4,30259,,,DEFENSE,S,Deep half,0.458,False,False,0.467,Average,,0.008,Average
Wide - Clip 057.mp4,30558,,,DEFENSE,EDGE,OLB (up),0.042,False,False,0.067,Elite,,,Elite
Wide - Clip 057.mp4,30566,,,DEFENSE,CB,Deep,0.410,False,False,0.167,Elite,,0.024,Elite
Wide - Clip 057.mp4,30659,,,DEFENSE,EDGE,DE (down),0.025,False,True,0.200,Above Average,0.014,,Above Average
